id,curr_time,coin,open_time,close_time,last_price_dollars,liquidity_dollars,no_ask_dollars,no_bid_dollars,yes_ask_dollars,yes_bid_dollars,open_interest,floor_strike,cap_strike,strike_type,volume,volume_24h_fp
10,2026-03-21T14:08:54.541039+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
11,2026-03-21T14:08:54.541039+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
12,2026-03-21T14:08:54.541039+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
13,2026-03-21T14:08:54.541039+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.51,0.0,0.49,0.44,0.56,0.51,,90.0243,,greater_or_equal,,8.0
14,2026-03-21T14:08:55.542467+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
15,2026-03-21T14:08:55.542467+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
16,2026-03-21T14:08:55.542467+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
17,2026-03-21T14:08:55.542467+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.51,0.0,0.49,0.44,0.56,0.51,,90.0243,,greater_or_equal,,8.0
18,2026-03-21T14:08:56.543716+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
19,2026-03-21T14:08:56.543716+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
20,2026-03-21T14:08:56.543716+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
21,2026-03-21T14:08:56.543716+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.51,0.0,0.49,0.44,0.56,0.51,,90.0243,,greater_or_equal,,8.0
22,2026-03-21T14:08:57.544946+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
23,2026-03-21T14:08:57.544946+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
24,2026-03-21T14:08:57.544946+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
25,2026-03-21T14:08:57.544946+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.51,0.0,0.49,0.44,0.56,0.51,,90.0243,,greater_or_equal,,8.0
26,2026-03-21T14:08:58.549964+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
27,2026-03-21T14:08:58.549964+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
28,2026-03-21T14:08:58.549964+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
29,2026-03-21T14:08:58.549964+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.51,0.0,0.49,0.44,0.56,0.51,,90.0243,,greater_or_equal,,8.0
30,2026-03-21T14:08:59.554198+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
31,2026-03-21T14:08:59.554198+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
32,2026-03-21T14:08:59.554198+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
33,2026-03-21T14:08:59.554198+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.51,0.0,0.49,0.44,0.56,0.51,,90.0243,,greater_or_equal,,8.0
34,2026-03-21T14:09:00.566512+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
35,2026-03-21T14:09:00.566512+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
36,2026-03-21T14:09:00.566512+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
37,2026-03-21T14:09:00.566512+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
38,2026-03-21T14:09:01.567588+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
39,2026-03-21T14:09:01.567588+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
40,2026-03-21T14:09:01.567588+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
41,2026-03-21T14:09:01.567588+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
42,2026-03-21T14:09:02.573397+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
43,2026-03-21T14:09:02.573397+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
44,2026-03-21T14:09:02.573397+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
45,2026-03-21T14:09:02.573397+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
46,2026-03-21T14:09:03.574384+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
47,2026-03-21T14:09:03.574384+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
48,2026-03-21T14:09:03.574384+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
49,2026-03-21T14:09:03.574384+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
50,2026-03-21T14:09:04.575404+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
51,2026-03-21T14:09:04.575404+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
52,2026-03-21T14:09:04.575404+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
53,2026-03-21T14:09:04.575404+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
54,2026-03-21T14:09:05.597201+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
55,2026-03-21T14:09:05.597201+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
56,2026-03-21T14:09:05.597201+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
57,2026-03-21T14:09:05.597201+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
58,2026-03-21T14:09:06.598643+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
59,2026-03-21T14:09:06.598643+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
60,2026-03-21T14:09:06.598643+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
61,2026-03-21T14:09:06.598643+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
62,2026-03-21T14:09:07.599786+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
63,2026-03-21T14:09:07.599786+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
64,2026-03-21T14:09:07.599786+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
65,2026-03-21T14:09:07.599786+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
66,2026-03-21T14:09:08.601121+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
67,2026-03-21T14:09:08.601121+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
68,2026-03-21T14:09:08.601121+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
69,2026-03-21T14:09:08.601121+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
70,2026-03-21T14:09:09.602197+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
71,2026-03-21T14:09:09.602197+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
72,2026-03-21T14:09:09.602197+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
73,2026-03-21T14:09:09.602197+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
74,2026-03-21T14:09:10.6058+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
75,2026-03-21T14:09:10.6058+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
76,2026-03-21T14:09:10.6058+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
77,2026-03-21T14:09:10.6058+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
78,2026-03-21T14:09:11.607482+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
79,2026-03-21T14:09:11.607482+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
80,2026-03-21T14:09:11.607482+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
81,2026-03-21T14:09:11.607482+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
82,2026-03-21T14:09:12.607747+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
83,2026-03-21T14:09:12.607747+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
84,2026-03-21T14:09:12.607747+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
85,2026-03-21T14:09:12.607747+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
86,2026-03-21T14:09:13.608674+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.94,0.0,0.048,0.042,0.958,0.952,,70724.91,,greater_or_equal,,4778.0
87,2026-03-21T14:09:13.608674+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
88,2026-03-21T14:09:13.608674+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
89,2026-03-21T14:09:13.608674+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
90,2026-03-21T14:09:14.610085+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
91,2026-03-21T14:09:14.610085+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
92,2026-03-21T14:09:14.610085+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
93,2026-03-21T14:09:14.610085+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
94,2026-03-21T14:09:15.617784+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
95,2026-03-21T14:09:15.617784+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
96,2026-03-21T14:09:15.617784+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.39,0.0,0.62,0.6,0.4,0.38,,1.4394,,greater_or_equal,,0.0
97,2026-03-21T14:09:15.617784+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
98,2026-03-21T14:09:16.656727+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
99,2026-03-21T14:09:16.656727+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
100,2026-03-21T14:09:16.656727+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
101,2026-03-21T14:09:16.656727+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
102,2026-03-21T14:09:17.657618+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
103,2026-03-21T14:09:17.657618+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
104,2026-03-21T14:09:17.657618+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
105,2026-03-21T14:09:17.657618+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
106,2026-03-21T14:09:18.678927+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
107,2026-03-21T14:09:18.678927+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
108,2026-03-21T14:09:18.678927+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
109,2026-03-21T14:09:18.678927+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
110,2026-03-21T14:09:19.680183+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
111,2026-03-21T14:09:19.680183+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
112,2026-03-21T14:09:19.680183+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
113,2026-03-21T14:09:19.680183+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
114,2026-03-21T14:09:20.681824+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
115,2026-03-21T14:09:20.681824+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
116,2026-03-21T14:09:20.681824+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
117,2026-03-21T14:09:20.681824+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
118,2026-03-21T14:09:21.682849+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
119,2026-03-21T14:09:21.682849+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.91,0.0,0.087,0.04,0.96,0.913,,2155.45,,greater_or_equal,,26.0
120,2026-03-21T14:09:21.682849+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
121,2026-03-21T14:09:21.682849+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
122,2026-03-21T14:09:22.799005+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
123,2026-03-21T14:09:22.799005+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
124,2026-03-21T14:09:22.799005+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
125,2026-03-21T14:09:22.799005+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
126,2026-03-21T14:09:23.863053+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
127,2026-03-21T14:09:23.863053+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
128,2026-03-21T14:09:23.863053+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
129,2026-03-21T14:09:23.863053+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
130,2026-03-21T14:09:24.885305+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
131,2026-03-21T14:09:24.885305+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
132,2026-03-21T14:09:24.885305+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
133,2026-03-21T14:09:24.885305+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
134,2026-03-21T14:09:25.88604+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
135,2026-03-21T14:09:25.88604+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
136,2026-03-21T14:09:25.88604+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
137,2026-03-21T14:09:25.88604+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
138,2026-03-21T14:09:26.887287+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
139,2026-03-21T14:09:26.887287+00:00,ETH,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.922,0.0,0.08,0.078,0.922,0.92,,2155.45,,greater_or_equal,,26.0
140,2026-03-21T14:09:26.887287+00:00,XRP,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.32,0.0,0.69,0.65,0.35,0.31,,1.4394,,greater_or_equal,,0.0
141,2026-03-21T14:09:26.887287+00:00,SOL,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.56,0.0,0.46,0.43,0.57,0.54,,90.0243,,greater_or_equal,,8.0
142,2026-03-21T14:09:28.0905+00:00,BTC,2026-03-21T14:00:00+00:00,2026-03-21T14:15:00+00:00,0.957,0.0,0.048,0.041,0.959,0.952,,70724.91,,greater_or_equal,,4778.0
