horizon_seconds,experiment,family,target_mode,feature_group,params_json,n_features,n_train_rows,n_fit_rows,n_test_rows,elapsed_seconds,rmse,mae,r2,baseline_mean_rmse,rmse_vs_baseline_improvement,directional_accuracy,pred_actual_delta_corr,best_threshold_by_realized_pnl,best_coverage_by_realized_pnl,best_hit_rate_by_realized_pnl,best_avg_realized_pnl,best_total_realized_pnl,best_yes_trade_count,best_no_trade_count,coverage_thr_0p0,avg_realized_pnl_thr_0p0,total_realized_pnl_thr_0p0,coverage_thr_0p0025,avg_realized_pnl_thr_0p0025,total_realized_pnl_thr_0p0025,coverage_thr_0p005,avg_realized_pnl_thr_0p005,total_realized_pnl_thr_0p005,coverage_thr_0p01,avg_realized_pnl_thr_0p01,total_realized_pnl_thr_0p01,coverage_thr_0p02,avg_realized_pnl_thr_0p02,total_realized_pnl_thr_0p02,coverage_thr_0p05,avg_realized_pnl_thr_0p05,total_realized_pnl_thr_0p05,coverage_thr_0p075,avg_realized_pnl_thr_0p075,total_realized_pnl_thr_0p075,coverage_thr_0p1,avg_realized_pnl_thr_0p1,total_realized_pnl_thr_0p1,coverage_thr_0p15,avg_realized_pnl_thr_0p15,total_realized_pnl_thr_0p15,coverage_thr_0p2,avg_realized_pnl_thr_0p2,total_realized_pnl_thr_0p2
30,hist_gbr_price_all_iter160_lr0.06_leaf15_l20.1,hist_gbr,price,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.06, ""max_iter"": 160, ""max_leaf_nodes"": 15}",56,722535,500000,180973,5.892,0.06182997248227511,0.03769149473402796,0.964810770001255,0.32960528849105813,0.8124120739526529,0.7714837368186543,0.7445625815391907,0.2,0.019942201322849264,0.9592684954280964,0.26941147132169574,972.3059999999999,1600,2009,1.0,0.029794074254170515,5391.923000000001,0.9124012974311085,0.03321327519379844,5484.1759999999995,0.8435844020931299,0.036391279001218343,5555.710999999999,0.7328496516054881,0.04263872091445116,5655.003,0.5684494372088654,0.05465149600482142,5622.217999999999,0.28595978405618516,0.09108747657050106,4713.868,0.16271488012023894,0.12427639487893503,3659.567,0.09682659844286164,0.15534891285738744,2722.179,0.039823620098025675,0.21453489662827807,1546.153,0.019942201322849264,0.26941147132169574,972.3059999999999
30,hist_gbr_price_all_iter160_lr0.06_leaf31_l20.1,hist_gbr,price,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.06, ""max_iter"": 160, ""max_leaf_nodes"": 31}",56,722535,500000,180973,7.505,0.060970219848726415,0.036831589733654364,0.9657825863910219,0.32960528849105813,0.8150205048958719,0.7770741125798307,0.7527203818973677,0.2,0.021517021876191478,0.9614791987673343,0.2691890087313816,1048.2219999999998,1779,2115,1.0,0.02999420355522647,5428.141,0.9087598702568892,0.033580022011297506,5522.603999999999,0.8350085371851049,0.03697763278054978,5587.838,0.722842633984075,0.04326223292435882,5659.348999999999,0.5583263801782586,0.05570442984105618,5628.486999999999,0.28687152227127805,0.09158219046151475,4754.581,0.16788692235858388,0.12275805549155777,3729.758,0.10091560619539931,0.1546855390680611,2825.022,0.04370817746293646,0.2120046776232617,1676.957,0.021517021876191478,0.2691890087313816,1048.2219999999998
30,hist_gbr_price_all_iter320_lr0.03_leaf15_l20.1,hist_gbr,price,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 320, ""max_leaf_nodes"": 15}",56,722535,500000,180973,11.574,0.061600601730219036,0.03757934864891933,0.965071368821518,0.32960528849105813,0.8131079691948262,0.77303430862914,0.7468150220229771,0.2,0.01957750603681212,0.9596387242449901,0.2711470505221564,960.674,1586,1957,1.0,0.030023086316743382,5433.368,0.9132080476093118,0.03342041920298186,5523.259,0.8456786371447674,0.03656180208435427,5595.601,0.7376901526747084,0.04253887582208506,5679.025,0.5718477341923933,0.05444711998376639,5634.678,0.2843683864443867,0.09143942249771682,4705.747,0.16348847618152984,0.12380964612836719,3663.156,0.09698131765511983,0.1558523161073443,2735.3639999999996,0.04009437871947749,0.2148369625137817,1558.857,0.01957750603681212,0.2711470505221564,960.674
30,hist_gbr_price_all_iter320_lr0.03_leaf31_l20.1,hist_gbr,price,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 320, ""max_leaf_nodes"": 31}",56,722535,500000,180973,14.689,0.060882524458138056,0.0368443572371457,0.965880947572965,0.32960528849105813,0.815286566739084,0.7756126540917867,0.7535496081215336,0.2,0.021445187956214463,0.9621231641329554,0.2709817057459417,1051.6799999999998,1738,2143,1.0,0.030043553458250678,5437.072,0.9073452946019572,0.03369259766754971,5532.4929999999995,0.8314113155001023,0.03726491562709769,5606.991,0.7203726522740961,0.04364910100638193,5690.446,0.5554696004376344,0.056058343695598103,5635.264999999999,0.2858492703331436,0.09208600259032301,4763.701,0.16743934178026557,0.12290403273711306,3724.238,0.10056196228166632,0.1542238584537612,2806.72,0.04333243080459516,0.2140978066819689,1678.9550000000002,0.021445187956214463,0.2709817057459417,1051.6799999999998
30,hist_gbr_price_all_iter320_lr0.06_leaf15_l20.1,hist_gbr,price,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.06, ""max_iter"": 320, ""max_leaf_nodes"": 15}",56,722535,500000,180973,10.028,0.06126744776552461,0.03709708424008509,0.9654481555587275,0.32960528849105813,0.8141187356367714,0.7770444081390168,0.7498970727191763,0.2,0.020102446221259524,0.9584936778449697,0.2718433205057724,988.966,1613,2025,1.0,0.03014164543882237,5454.8240000000005,0.910030778071867,0.03367083811501539,5545.284,0.8419709017367232,0.036795778807408086,5606.719999999999,0.7354909295861813,0.04270226289217454,5683.842,0.572389251435297,0.054408043480359505,5635.966,0.29151862432517556,0.09036937278465418,4767.617,0.16936780624734077,0.12234514371472384,3750.001,0.10056196228166632,0.15486499258201,2818.388,0.04208362573422555,0.21381919642857145,1628.4470000000001,0.020102446221259524,0.2718433205057724,988.966
30,hist_gbr_price_all_iter320_lr0.06_leaf31_l20.1,hist_gbr,price,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.06, ""max_iter"": 320, ""max_leaf_nodes"": 31}",56,722535,500000,180973,11.712,0.06034587291639762,0.03638894367181443,0.9664797842649886,0.32960528849105813,0.8169147309721193,0.780228724194267,0.7585603614590629,0.2,0.021119172473241864,0.9649398220826793,0.27240109890109887,1041.117,1740,2082,1.0,0.030359208279688125,5494.196999999999,0.903853060953844,0.03417715026318524,5590.459,0.830190138860493,0.03763043622954966,5653.672,0.719864289148105,0.04390335134637231,5719.553,0.5608239903189979,0.05592603503655388,5676.156999999999,0.28912600222132584,0.0921442168029967,4821.353999999999,0.17069397092383948,0.12279324074973293,3793.2059999999997,0.10397683632365048,0.15386607854599563,2895.298,0.04424416901968802,0.21364755838641192,1710.6760000000002,0.021119172473241864,0.27240109890109887,1041.117
60,hist_gbr_delta_all_iter160_lr0.03_leaf15_l20.1,hist_gbr,delta,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 160, ""max_leaf_nodes"": 15}",56,690027,500000,173109,5.826,0.11274976546078971,0.07264329179920459,0.8865098758586434,0.3346852798500043,0.6631170468228519,0.6778307984677616,0.5223201715713001,0.2,0.013540601586283786,0.9300341296928327,0.3091207337883959,724.579,1030,1314,1.0,0.03058828830390101,5295.108,0.9348907335840424,0.03317734401067734,5369.355,0.873981133274411,0.03595364654249342,5439.570999999999,0.76961914169685,0.04146869276728615,5524.790999999999,0.5869250010109237,0.05385857561859018,5472.138999999999,0.2845317112339624,0.09201088214394477,4531.996,0.1538048281718455,0.12639981220657276,3365.3949999999995,0.08488871173653594,0.16524436883293633,2428.2659999999996,0.029380332622798353,0.2463568619740464,1252.971,0.013540601586283786,0.3091207337883959,724.579
60,hist_gbr_delta_all_iter160_lr0.03_leaf31_l20.1,hist_gbr,delta,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 160, ""max_leaf_nodes"": 31}",56,690027,500000,173109,7.326,0.11202756892154457,0.07176342805852234,0.8879590971183152,0.3346852798500043,0.6652748845968013,0.6826026605663086,0.5297587640926736,0.2,0.01687376161840228,0.9130434782608695,0.2911578226634714,850.472,1328,1593,1.0,0.031006747193964495,5367.547,0.9295126192167941,0.0338351532251549,5444.312999999999,0.8649174797381997,0.036702621472699946,5495.299999999999,0.7579617466451773,0.04255498056550567,5583.638999999999,0.575325373030865,0.05570023294575978,5547.409,0.2855368582800432,0.09291389670031762,4592.641,0.15851862121553473,0.12715280055391567,3489.2000000000003,0.09254284872536957,0.16329531835205993,2615.991,0.03705757644027751,0.23267996882307093,1492.642,0.01687376161840228,0.2911578226634714,850.472
60,hist_gbr_delta_all_iter160_lr0.06_leaf15_l20.1,hist_gbr,delta,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.06, ""max_iter"": 160, ""max_leaf_nodes"": 15}",56,690027,500000,173109,5.173,0.11209950504056244,0.07193590256056612,0.8878151615582963,0.3346852798500043,0.6650599479881457,0.6815958631947051,0.5273139365140183,0.2,0.017809588178546464,0.909179370742783,0.28668342523516055,883.845,1434,1649,1.0,0.03076160684886401,5325.111,0.9297263573817652,0.033620426980813196,5411.005999999999,0.8649810235169748,0.036535475770689746,5470.6759999999995,0.7574880566579438,0.04236877707278384,5555.732999999999,0.5799756222957789,0.0546744788294704,5489.262999999999,0.29487201705283955,0.09080056812616319,4634.915,0.1673974201225817,0.1229300158741114,3562.266,0.0995846547550965,0.15657068275422006,2699.122,0.03901588016798664,0.2244680189517323,1516.057,0.017809588178546464,0.28668342523516055,883.845
60,hist_gbr_delta_all_iter160_lr0.06_leaf31_l20.1,hist_gbr,delta,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.06, ""max_iter"": 160, ""max_leaf_nodes"": 31}",56,690027,500000,173109,6.254,0.11174258970051519,0.07116193623414131,0.8885283983737522,0.3346852798500043,0.6661263687766764,0.6889651433643713,0.5310762284143962,0.2,0.021662651855189504,0.9002666666666667,0.27446693333333333,1029.251,1811,1939,1.0,0.031449526021177406,5444.196,0.9245215442293584,0.03453646207581712,5527.3189999999995,0.8562870792390921,0.0376766735703058,5584.851,0.7447330872456083,0.043732927396835236,5638.048999999999,0.5700108024423918,0.055907898737256004,5516.655999999999,0.29279240247474136,0.09210541580349214,4668.362999999999,0.16991028773778372,0.12395852174208684,3645.992,0.1042406807271719,0.1556045441950679,2807.884,0.044047392105551995,0.21552013114754098,1643.341,0.021662651855189504,0.27446693333333333,1029.251
60,hist_gbr_delta_all_iter320_lr0.03_leaf15_l20.1,hist_gbr,delta,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 320, ""max_leaf_nodes"": 15}",56,690027,500000,173109,9.531,0.11211316779952592,0.07193258163214183,0.8877878135728976,0.3346852798500043,0.665019125281603,0.6807380003455281,0.5270096468947955,0.2,0.018514346452235295,0.914820592823713,0.2877600624024961,922.271,1442,1763,1.0,0.03070111317147,5314.639,0.9307719413779757,0.03346381380915438,5391.856999999999,0.8674476774748857,0.03648202286848291,5478.25,0.762681316396028,0.042095071462655356,5557.685999999999,0.5841868418164278,0.05435758642512459,5497.074,0.29544391106181656,0.0896868645393399,4586.945,0.1678017896238786,0.12163519003029467,3533.2589999999996,0.09970018889832417,0.15628721246885682,2697.361,0.039194958089989546,0.2272943257184967,1542.192,0.018514346452235295,0.2877600624024961,922.271
60,hist_gbr_delta_all_iter320_lr0.03_leaf31_l20.1,hist_gbr,delta,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 320, ""max_leaf_nodes"": 31}",56,690027,500000,173109,11.993,0.11158473991526921,0.0711237422766772,0.888843109897088,0.3346852798500043,0.6665980052505504,0.6871004831435907,0.5331328265171427,0.2,0.02117740845363326,0.8996181123840699,0.27572967812329513,1010.825,1771,1895,1.0,0.03126635241379709,5412.487,0.9272885869596612,0.03422233712512926,5493.437999999999,0.8599437348722481,0.037309880159071364,5554.098,0.751260766337972,0.04333450211457131,5635.651999999998,0.5741700315985881,0.05589493329577237,5555.620999999999,0.294005510978632,0.09208943904116318,4686.892,0.17101941551276942,0.12415591960817429,3675.636,0.10490500205073104,0.15641866740088103,2840.5629999999996,0.04347549809657499,0.2191643635397289,1649.4309999999998,0.02117740845363326,0.27572967812329513,1010.825
60,hist_gbr_delta_all_iter320_lr0.06_leaf15_l20.1,hist_gbr,delta,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.06, ""max_iter"": 320, ""max_leaf_nodes"": 15}",56,690027,500000,173109,9.808,0.11184137235637381,0.07119356080152865,0.8883312250656088,0.3346852798500043,0.6658312178937249,0.68779153932765,0.5296339207045244,0.2,0.02095211687433929,0.9010201268265784,0.27574607113316785,1000.1309999999999,1722,1905,1.0,0.031289730747679205,5416.534,0.9228982895170095,0.03451853381905585,5514.75,0.8532023176149132,0.03762484681476265,5557.076999999999,0.7412843930702621,0.04391702189007425,5635.5639999999985,0.5717726981266139,0.05622815950858262,5565.406999999999,0.29587138739175894,0.09082642820883284,4651.948,0.17298349594763993,0.12146321589580897,3637.2159999999994,0.10627985835514041,0.15180394608109576,2792.889,0.04274763299424062,0.2144385135135135,1586.845,0.02095211687433929,0.27574607113316785,1000.1309999999999
60,hist_gbr_delta_all_iter320_lr0.06_leaf31_l20.1,hist_gbr,delta,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.06, ""max_iter"": 320, ""max_leaf_nodes"": 31}",56,690027,500000,173109,10.825,0.11163511821080246,0.07070510749230562,0.8887427169798294,0.3346852798500043,0.6664474808666998,0.6925395719026087,0.5320666002941736,0.2,0.02247716756494463,0.9043947571318427,0.2721153945001285,1058.801,1965,1926,1.0,0.03140817635131622,5437.038,0.9230831441461738,0.034535032604478266,5518.491,0.8535258132159507,0.03772188720364392,5573.522,0.7403312363886337,0.043865665818754965,5621.735999999999,0.5747881392648563,0.05575720847026662,5547.897999999999,0.2978008075836612,0.09104789338919926,4693.701,0.17469340126740956,0.12254832842829269,3705.9839999999995,0.10867141511995332,0.15225478418031044,2864.217,0.04690686215043701,0.21344655172413796,1733.1860000000001,0.02247716756494463,0.2721153945001285,1058.801
60,hist_gbr_price_all_iter160_lr0.03_leaf15_l20.1,hist_gbr,price,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 160, ""max_leaf_nodes"": 15}",56,690027,500000,173109,6.206,0.11067246690577136,0.07145725377250407,0.8906532302639025,0.3346852798500043,0.6693237690185496,0.6563484829529546,0.5440006814997854,0.2,0.02038599957252367,0.9237744403513743,0.28262538962879,997.385,1525,2004,1.0,0.03213361523664281,5562.6179999999995,0.9389055450612042,0.03478892286489513,5654.348,0.8761011848026388,0.03766678974818839,5712.583,0.7587647089406097,0.043967453121074376,5775.080999999998,0.5897613642271632,0.056127334880941876,5730.207999999999,0.3006602776285462,0.092309623993698,4804.439,0.17294305899751025,0.1263274433829915,3781.991,0.10300446539463574,0.1588260333127699,2832.027,0.04235481690726652,0.22186470267321332,1626.712,0.02038599957252367,0.28262538962879,997.385
60,hist_gbr_price_all_iter160_lr0.03_leaf31_l20.1,hist_gbr,price,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.03, ""max_iter"": 160, ""max_leaf_nodes"": 31}",56,690027,500000,173109,7.879,0.11078945880842768,0.07110857373633278,0.8904219270576885,0.3346852798500043,0.6689742110615677,0.6603875872011629,0.5422364307241619,0.2,0.022113235013777446,0.9156217345872518,0.27859613375130615,1066.466,1822,2006,1.0,0.031985419591124664,5536.964,0.9325916041338116,0.03482299306243805,5621.823999999999,0.8639065559849575,0.038028986960882645,5687.235,0.7373908924434893,0.04518788239625848,5768.187999999999,0.5798658648597127,0.05718178920103606,5739.907999999999,0.3003598888561542,0.09276199634580248,4823.16,0.17466451773160263,0.1239508863606297,3747.7789999999995,0.1062105378692038,0.15596345045143042,2867.544,0.04517385000202185,0.21009028132992327,1642.906,0.022113235013777446,0.27859613375130615,1066.466
60,hist_gbr_price_all_iter160_lr0.06_leaf15_l20.1,hist_gbr,price,all,"{""l2_regularization"": 0.1, ""learning_rate"": 0.06, ""max_iter"": 160, ""max_leaf_nodes"": 15}",56,690027,500000,173109,5.551,0.11093776491061876,0.07057265301121567,0.8901283616921356,0.3346852798500043,0.6685310899829904,0.6884825955117092,0.5403632858595626,0.2,0.021604884783575667,0.9203208556149732,0.2766475935828877,1034.662,1664,2076,1.0,0.032396414975535644,5608.111,0.9343592765251951,0.03519444684876287,5692.561,0.8750151638562986,0.038058994012134174,5764.91,0.777475463436332,0.043279638600766786,5824.92,0.6203490286466908,0.05372840540842552,5769.786,0.3207458884286779,0.08840143001224696,4908.401,0.18794516749562415,0.11932697095435685,3882.303,0.11276710049737448,0.15038312586445365,2935.629,0.04528938414524952,0.21139209183673469,1657.3139999999999,0.021604884783575667,0.2766475935828877,1034.662
